query_id,step,baseline,subject,object,answer,expected,verdict
q_8_18,8,graph_route_pg,E047,E002,reports_to,reports_to,correct
q_8_18,8,full_brain,E047,E002,reports_to,reports_to,correct
q_8_19,8,oracle,E057,E010,owns,owns,correct
q_8_19,8,vector_rag,E057,E010,owns,owns,correct
q_8_19,8,vector_rag_rerank,E057,E010,owns,owns,correct
q_8_19,8,heuristic_stateful,E057,E010,owns,owns,correct
q_8_19,8,static_graph,E057,E010,,owns,unknown
q_8_19,8,route_fn_only,E057,E010,owns,owns,correct
q_8_19,8,graph_route_pg,E057,E010,owns,owns,correct
q_8_19,8,full_brain,E057,E010,owns,owns,correct
q_9_0,9,oracle,E045,E024,partners_with,partners_with,correct
q_9_0,9,vector_rag,E045,E024,partners_with,partners_with,correct
q_9_0,9,vector_rag_rerank,E045,E024,partners_with,partners_with,correct
q_9_0,9,heuristic_stateful,E045,E024,partners_with,partners_with,correct
q_9_0,9,static_graph,E045,E024,,partners_with,unknown
q_9_0,9,route_fn_only,E045,E024,partners_with,partners_with,correct
q_9_0,9,graph_route_pg,E045,E024,partners_with,partners_with,correct
q_9_0,9,full_brain,E045,E024,partners_with,partners_with,correct
q_9_1,9,oracle,E026,E018,partners_with,partners_with,correct
q_9_1,9,vector_rag,E026,E018,partners_with,partners_with,correct
q_9_1,9,vector_rag_rerank,E026,E018,partners_with,partners_with,correct
q_9_1,9,heuristic_stateful,E026,E018,partners_with,partners_with,correct
q_9_1,9,static_graph,E026,E018,,partners_with,unknown
q_9_1,9,route_fn_only,E026,E018,partners_with,partners_with,correct
q_9_1,9,graph_route_pg,E026,E018,partners_with,partners_with,correct
q_9_1,9,full_brain,E026,E018,partners_with,partners_with,correct
q_9_2,9,oracle,E057,E011,manages,manages,correct
q_9_2,9,vector_rag,E057,E011,owns,manages,stale
q_9_2,9,vector_rag_rerank,E057,E011,owns,manages,stale
q_9_2,9,heuristic_stateful,E057,E011,owns,manages,stale
q_9_2,9,static_graph,E057,E011,,manages,unknown
q_9_2,9,route_fn_only,E057,E011,manages,manages,correct
q_9_2,9,graph_route_pg,E057,E011,manages,manages,correct
q_9_2,9,full_brain,E057,E011,manages,manages,correct
q_9_3,9,oracle,E006,E022,depends_on,depends_on,correct
q_9_3,9,vector_rag,E006,E022,depends_on,depends_on,correct
q_9_3,9,vector_rag_rerank,E006,E022,depends_on,depends_on,correct
q_9_3,9,heuristic_stateful,E006,E022,depends_on,depends_on,correct
q_9_3,9,static_graph,E006,E022,,depends_on,unknown
q_9_3,9,route_fn_only,E006,E022,depends_on,depends_on,correct
q_9_3,9,graph_route_pg,E006,E022,depends_on,depends_on,correct
q_9_3,9,full_brain,E006,E022,depends_on,depends_on,correct
q_9_4,9,oracle,E006,E022,depends_on,depends_on,correct
q_9_4,9,vector_rag,E006,E022,depends_on,depends_on,correct
q_9_4,9,vector_rag_rerank,E006,E022,depends_on,depends_on,correct
q_9_4,9,heuristic_stateful,E006,E022,depends_on,depends_on,correct
q_9_4,9,static_graph,E006,E022,,depends_on,unknown
q_9_4,9,route_fn_only,E006,E022,depends_on,depends_on,correct
q_9_4,9,graph_route_pg,E006,E022,depends_on,depends_on,correct
q_9_4,9,full_brain,E006,E022,depends_on,depends_on,correct
q_9_5,9,oracle,E025,E033,reports_to,reports_to,correct
q_9_5,9,vector_rag,E025,E033,reports_to,reports_to,correct
q_9_5,9,vector_rag_rerank,E025,E033,reports_to,reports_to,correct
q_9_5,9,heuristic_stateful,E025,E033,reports_to,reports_to,correct
q_9_5,9,static_graph,E025,E033,,reports_to,unknown
q_9_5,9,route_fn_only,E025,E033,depends_on,reports_to,incorrect
q_9_5,9,graph_route_pg,E025,E033,reports_to,reports_to,correct
q_9_5,9,full_brain,E025,E033,reports_to,reports_to,correct
q_9_6,9,oracle,E009,E028,depends_on,depends_on,correct
q_9_6,9,vector_rag,E009,E028,depends_on,depends_on,correct
q_9_6,9,vector_rag_rerank,E009,E028,depends_on,depends_on,correct
q_9_6,9,heuristic_stateful,E009,E028,depends_on,depends_on,correct
q_9_6,9,static_graph,E009,E028,,depends_on,unknown
q_9_6,9,route_fn_only,E009,E028,depends_on,depends_on,correct
q_9_6,9,graph_route_pg,E009,E028,,depends_on,unknown
q_9_6,9,full_brain,E009,E028,depends_on,depends_on,correct
q_9_7,9,oracle,E006,E022,depends_on,depends_on,correct
q_9_7,9,vector_rag,E006,E022,depends_on,depends_on,correct
q_9_7,9,vector_rag_rerank,E006,E022,depends_on,depends_on,correct
q_9_7,9,heuristic_stateful,E006,E022,depends_on,depends_on,correct
q_9_7,9,static_graph,E006,E022,,depends_on,unknown
q_9_7,9,route_fn_only,E006,E022,depends_on,depends_on,correct
q_9_7,9,graph_route_pg,E006,E022,depends_on,depends_on,correct
q_9_7,9,full_brain,E006,E022,depends_on,depends_on,correct
q_9_8,9,oracle,E024,E047,manages,manages,correct
q_9_8,9,vector_rag,E024,E047,manages,manages,correct
q_9_8,9,vector_rag_rerank,E024,E047,manages,manages,correct
q_9_8,9,heuristic_stateful,E024,E047,manages,manages,correct
q_9_8,9,static_graph,E024,E047,,manages,unknown
q_9_8,9,route_fn_only,E024,E047,reports_to,manages,incorrect
q_9_8,9,graph_route_pg,E024,E047,manages,manages,correct
q_9_8,9,full_brain,E024,E047,manages,manages,correct
q_9_9,9,oracle,E020,E057,manages,manages,correct
q_9_9,9,vector_rag,E020,E057,manages,manages,correct
q_9_9,9,vector_rag_rerank,E020,E057,manages,manages,correct
q_9_9,9,heuristic_stateful,E020,E057,manages,manages,correct
q_9_9,9,static_graph,E020,E057,,manages,unknown
q_9_9,9,route_fn_only,E020,E057,reports_to,manages,incorrect
q_9_9,9,graph_route_pg,E020,E057,manages,manages,correct
q_9_9,9,full_brain,E020,E057,manages,manages,correct
q_9_10,9,oracle,E009,E037,depends_on,depends_on,correct
q_9_10,9,vector_rag,E009,E037,depends_on,depends_on,correct
q_9_10,9,vector_rag_rerank,E009,E037,depends_on,depends_on,correct
q_9_10,9,heuristic_stateful,E009,E037,depends_on,depends_on,correct
q_9_10,9,static_graph,E009,E037,,depends_on,unknown
q_9_10,9,route_fn_only,E009,E037,depends_on,depends_on,correct
q_9_10,9,graph_route_pg,E009,E037,depends_on,depends_on,correct
q_9_10,9,full_brain,E009,E037,depends_on,depends_on,correct
q_9_11,9,oracle,E050,E017,owns,owns,correct
q_9_11,9,vector_rag,E050,E017,owns,owns,correct
q_9_11,9,vector_rag_rerank,E050,E017,owns,owns,correct
q_9_11,9,heuristic_stateful,E050,E017,owns,owns,correct
q_9_11,9,static_graph,E050,E017,,owns,unknown
q_9_11,9,route_fn_only,E050,E017,owns,owns,correct
q_9_11,9,graph_route_pg,E050,E017,owns,owns,correct
q_9_11,9,full_brain,E050,E017,owns,owns,correct
q_9_12,9,oracle,E040,E041,reports_to,reports_to,correct
q_9_12,9,vector_rag,E040,E041,reports_to,reports_to,correct
q_9_12,9,vector_rag_rerank,E040,E041,reports_to,reports_to,correct
q_9_12,9,heuristic_stateful,E040,E041,reports_to,reports_to,correct
q_9_12,9,static_graph,E040,E041,,reports_to,unknown
q_9_12,9,route_fn_only,E040,E041,depends_on,reports_to,incorrect
q_9_12,9,graph_route_pg,E040,E041,reports_to,reports_to,correct
q_9_12,9,full_brain,E040,E041,reports_to,reports_to,correct
q_9_13,9,oracle,E027,E031,owns,owns,correct
q_9_13,9,vector_rag,E027,E031,owns,owns,correct
q_9_13,9,vector_rag_rerank,E027,E031,owns,owns,correct
q_9_13,9,heuristic_stateful,E027,E031,owns,owns,correct
q_9_13,9,static_graph,E027,E031,,owns,unknown
q_9_13,9,route_fn_only,E027,E031,partners_with,owns,incorrect
q_9_13,9,graph_route_pg,E027,E031,owns,owns,correct
q_9_13,9,full_brain,E027,E031,owns,owns,correct
q_9_14,9,oracle,E005,E029,owns,owns,correct
q_9_14,9,vector_rag,E005,E029,owns,owns,correct
q_9_14,9,vector_rag_rerank,E005,E029,owns,owns,correct
q_9_14,9,heuristic_stateful,E005,E029,owns,owns,correct
q_9_14,9,static_graph,E005,E029,,owns,unknown
q_9_14,9,route_fn_only,E005,E029,depends_on,owns,incorrect
q_9_14,9,graph_route_pg,E005,E029,owns,owns,correct
q_9_14,9,full_brain,E005,E029,owns,owns,correct
q_9_15,9,oracle,E057,E011,manages,manages,correct
q_9_15,9,vector_rag,E057,E011,owns,manages,stale
q_9_15,9,vector_rag_rerank,E057,E011,owns,manages,stale
q_9_15,9,heuristic_stateful,E057,E011,owns,manages,stale
q_9_15,9,static_graph,E057,E011,,manages,unknown
q_9_15,9,route_fn_only,E057,E011,manages,manages,correct
q_9_15,9,graph_route_pg,E057,E011,manages,manages,correct
q_9_15,9,full_brain,E057,E011,manages,manages,correct
q_9_16,9,oracle,E011,E038,partners_with,partners_with,correct
q_9_16,9,vector_rag,E011,E038,partners_with,partners_with,correct
q_9_16,9,vector_rag_rerank,E011,E038,partners_with,partners_with,correct
q_9_16,9,heuristic_stateful,E011,E038,partners_with,partners_with,correct
q_9_16,9,static_graph,E011,E038,,partners_with,unknown
q_9_16,9,route_fn_only,E011,E038,depends_on,partners_with,incorrect
q_9_16,9,graph_route_pg,E011,E038,partners_with,partners_with,correct
q_9_16,9,full_brain,E011,E038,partners_with,partners_with,correct
q_9_17,9,oracle,E028,E054,owns,owns,correct
q_9_17,9,vector_rag,E028,E054,owns,owns,correct
q_9_17,9,vector_rag_rerank,E028,E054,owns,owns,correct
q_9_17,9,heuristic_stateful,E028,E054,owns,owns,correct
q_9_17,9,static_graph,E028,E054,,owns,unknown
q_9_17,9,route_fn_only,E028,E054,owns,owns,correct
q_9_17,9,graph_route_pg,E028,E054,owns,owns,correct
q_9_17,9,full_brain,E028,E054,owns,owns,correct
q_9_18,9,oracle,E043,E000,manages,manages,correct
q_9_18,9,vector_rag,E043,E000,manages,manages,correct
q_9_18,9,vector_rag_rerank,E043,E000,manages,manages,correct
q_9_18,9,heuristic_stateful,E043,E000,manages,manages,correct
q_9_18,9,static_graph,E043,E000,,manages,unknown
q_9_18,9,route_fn_only,E043,E000,depends_on,manages,incorrect
q_9_18,9,graph_route_pg,E043,E000,manages,manages,correct
q_9_18,9,full_brain,E043,E000,manages,manages,correct
q_9_19,9,oracle,E026,E018,partners_with,partners_with,correct
q_9_19,9,vector_rag,E026,E018,partners_with,partners_with,correct
q_9_19,9,vector_rag_rerank,E026,E018,partners_with,partners_with,correct
q_9_19,9,heuristic_stateful,E026,E018,partners_with,partners_with,correct
q_9_19,9,static_graph,E026,E018,,partners_with,unknown
q_9_19,9,route_fn_only,E026,E018,partners_with,partners_with,correct
q_9_19,9,graph_route_pg,E026,E018,partners_with,partners_with,correct
q_9_19,9,full_brain,E026,E018,partners_with,partners_with,correct
q_10_0,10,oracle,E005,E027,owns,owns,correct
q_10_0,10,vector_rag,E005,E027,owns,owns,correct
q_10_0,10,vector_rag_rerank,E005,E027,owns,owns,correct
q_10_0,10,heuristic_stateful,E005,E027,owns,owns,correct
q_10_0,10,static_graph,E005,E027,,owns,unknown
q_10_0,10,route_fn_only,E005,E027,depends_on,owns,incorrect
q_10_0,10,graph_route_pg,E005,E027,owns,owns,correct
q_10_0,10,full_brain,E005,E027,owns,owns,correct
q_10_1,10,oracle,E030,E057,reports_to,reports_to,correct
q_10_1,10,vector_rag,E030,E057,reports_to,reports_to,correct
q_10_1,10,vector_rag_rerank,E030,E057,reports_to,reports_to,correct
q_10_1,10,heuristic_stateful,E030,E057,reports_to,reports_to,correct
q_10_1,10,static_graph,E030,E057,,reports_to,unknown
q_10_1,10,route_fn_only,E030,E057,reports_to,reports_to,correct
q_10_1,10,graph_route_pg,E030,E057,reports_to,reports_to,correct
q_10_1,10,full_brain,E030,E057,reports_to,reports_to,correct
q_10_2,10,oracle,E018,E027,manages,manages,correct
q_10_2,10,vector_rag,E018,E027,manages,manages,correct
q_10_2,10,vector_rag_rerank,E018,E027,manages,manages,correct
q_10_2,10,heuristic_stateful,E018,E027,manages,manages,correct
q_10_2,10,static_graph,E018,E027,,manages,unknown
q_10_2,10,route_fn_only,E018,E027,partners_with,manages,incorrect
q_10_2,10,graph_route_pg,E018,E027,manages,manages,correct
q_10_2,10,full_brain,E018,E027,manages,manages,correct
q_10_3,10,oracle,E037,E023,owns,owns,correct
q_10_3,10,vector_rag,E037,E023,owns,owns,correct
q_10_3,10,vector_rag_rerank,E037,E023,owns,owns,correct
q_10_3,10,heuristic_stateful,E037,E023,owns,owns,correct
q_10_3,10,static_graph,E037,E023,,owns,unknown
q_10_3,10,route_fn_only,E037,E023,owns,owns,correct
q_10_3,10,graph_route_pg,E037,E023,owns,owns,correct
q_10_3,10,full_brain,E037,E023,owns,owns,correct
q_10_4,10,oracle,E058,E038,reports_to,reports_to,correct
q_10_4,10,vector_rag,E058,E038,partners_with,reports_to,stale
q_10_4,10,vector_rag_rerank,E058,E038,partners_with,reports_to,stale
q_10_4,10,heuristic_stateful,E058,E038,reports_to,reports_to,correct
q_10_4,10,static_graph,E058,E038,,reports_to,unknown
q_10_4,10,route_fn_only,E058,E038,reports_to,reports_to,correct
q_10_4,10,graph_route_pg,E058,E038,reports_to,reports_to,correct
q_10_4,10,full_brain,E058,E038,reports_to,reports_to,correct
q_10_5,10,oracle,E025,E024,owns,owns,correct
q_10_5,10,vector_rag,E025,E024,owns,owns,correct
q_10_5,10,vector_rag_rerank,E025,E024,owns,owns,correct
q_10_5,10,heuristic_stateful,E025,E024,owns,owns,correct
q_10_5,10,static_graph,E025,E024,,owns,unknown
q_10_5,10,route_fn_only,E025,E024,reports_to,owns,incorrect
q_10_5,10,graph_route_pg,E025,E024,,owns,unknown
q_10_5,10,full_brain,E025,E024,owns,owns,correct
q_10_6,10,oracle,E003,E008,manages,manages,correct
q_10_6,10,vector_rag,E003,E008,manages,manages,correct
q_10_6,10,vector_rag_rerank,E003,E008,manages,manages,correct
q_10_6,10,heuristic_stateful,E003,E008,manages,manages,correct
q_10_6,10,static_graph,E003,E008,,manages,unknown
q_10_6,10,route_fn_only,E003,E008,owns,manages,incorrect
q_10_6,10,graph_route_pg,E003,E008,manages,manages,correct
q_10_6,10,full_brain,E003,E008,manages,manages,correct
q_10_7,10,oracle,E050,E017,owns,owns,correct
q_10_7,10,vector_rag,E050,E017,owns,owns,correct
q_10_7,10,vector_rag_rerank,E050,E017,owns,owns,correct
q_10_7,10,heuristic_stateful,E050,E017,owns,owns,correct
q_10_7,10,static_graph,E050,E017,,owns,unknown
q_10_7,10,route_fn_only,E050,E017,owns,owns,correct
q_10_7,10,graph_route_pg,E050,E017,owns,owns,correct
q_10_7,10,full_brain,E050,E017,owns,owns,correct
q_10_8,10,oracle,E043,E004,owns,owns,correct
q_10_8,10,vector_rag,E043,E004,owns,owns,correct
q_10_8,10,vector_rag_rerank,E043,E004,owns,owns,correct
q_10_8,10,heuristic_stateful,E043,E004,owns,owns,correct
q_10_8,10,static_graph,E043,E004,,owns,unknown
q_10_8,10,route_fn_only,E043,E004,partners_with,owns,incorrect
q_10_8,10,graph_route_pg,E043,E004,partners_with,owns,incorrect
q_10_8,10,full_brain,E043,E004,owns,owns,correct
q_10_9,10,oracle,E042,E043,depends_on,depends_on,correct
q_10_9,10,vector_rag,E042,E043,owns,depends_on,stale
q_10_9,10,vector_rag_rerank,E042,E043,owns,depends_on,stale
q_10_9,10,heuristic_stateful,E042,E043,owns,depends_on,stale
q_10_9,10,static_graph,E042,E043,,depends_on,unknown
q_10_9,10,route_fn_only,E042,E043,depends_on,depends_on,correct
q_10_9,10,graph_route_pg,E042,E043,depends_on,depends_on,correct
q_10_9,10,full_brain,E042,E043,depends_on,depends_on,correct
q_10_10,10,oracle,E033,E010,partners_with,partners_with,correct
q_10_10,10,vector_rag,E033,E010,partners_with,partners_with,correct
q_10_10,10,vector_rag_rerank,E033,E010,partners_with,partners_with,correct
q_10_10,10,heuristic_stateful,E033,E010,partners_with,partners_with,correct
q_10_10,10,static_graph,E033,E010,,partners_with,unknown
q_10_10,10,route_fn_only,E033,E010,depends_on,partners_with,incorrect
q_10_10,10,graph_route_pg,E033,E010,partners_with,partners_with,correct
q_10_10,10,full_brain,E033,E010,partners_with,partners_with,correct
q_10_11,10,oracle,E003,E046,reports_to,reports_to,correct
q_10_11,10,vector_rag,E003,E046,reports_to,reports_to,correct
q_10_11,10,vector_rag_rerank,E003,E046,reports_to,reports_to,correct
q_10_11,10,heuristic_stateful,E003,E046,reports_to,reports_to,correct
q_10_11,10,static_graph,E003,E046,,reports_to,unknown
q_10_11,10,route_fn_only,E003,E046,owns,reports_to,incorrect
q_10_11,10,graph_route_pg,E003,E046,reports_to,reports_to,correct
q_10_11,10,full_brain,E003,E046,reports_to,reports_to,correct
q_10_12,10,oracle,E042,E043,depends_on,depends_on,correct
q_10_12,10,vector_rag,E042,E043,owns,depends_on,stale
q_10_12,10,vector_rag_rerank,E042,E043,owns,depends_on,stale
q_10_12,10,heuristic_stateful,E042,E043,owns,depends_on,stale
q_10_12,10,static_graph,E042,E043,,depends_on,unknown
q_10_12,10,route_fn_only,E042,E043,depends_on,depends_on,correct
q_10_12,10,graph_route_pg,E042,E043,depends_on,depends_on,correct
q_10_12,10,full_brain,E042,E043,depends_on,depends_on,correct
q_10_13,10,oracle,E030,E004,owns,owns,correct
q_10_13,10,vector_rag,E030,E004,owns,owns,correct
q_10_13,10,vector_rag_rerank,E030,E004,owns,owns,correct
q_10_13,10,heuristic_stateful,E030,E004,owns,owns,correct
q_10_13,10,static_graph,E030,E004,,owns,unknown
q_10_13,10,route_fn_only,E030,E004,owns,owns,correct
q_10_13,10,graph_route_pg,E030,E004,owns,owns,correct
q_10_13,10,full_brain,E030,E004,owns,owns,correct
q_10_14,10,oracle,E058,E049,owns,owns,correct
q_10_14,10,vector_rag,E058,E049,owns,owns,correct
q_10_14,10,vector_rag_rerank,E058,E049,owns,owns,correct
q_10_14,10,heuristic_stateful,E058,E049,owns,owns,correct
q_10_14,10,static_graph,E058,E049,,owns,unknown
q_10_14,10,route_fn_only,E058,E049,reports_to,owns,incorrect
q_10_14,10,graph_route_pg,E058,E049,owns,owns,correct
q_10_14,10,full_brain,E058,E049,owns,owns,correct
q_10_15,10,oracle,E008,E022,partners_with,partners_with,correct
q_10_15,10,vector_rag,E008,E022,partners_with,partners_with,correct
q_10_15,10,vector_rag_rerank,E008,E022,partners_with,partners_with,correct
q_10_15,10,heuristic_stateful,E008,E022,reports_to,partners_with,stale
q_10_15,10,static_graph,E008,E022,,partners_with,unknown
q_10_15,10,route_fn_only,E008,E022,partners_with,partners_with,correct
q_10_15,10,graph_route_pg,E008,E022,partners_with,partners_with,correct
q_10_15,10,full_brain,E008,E022,partners_with,partners_with,correct
q_10_16,10,oracle,E036,E016,partners_with,partners_with,correct
q_10_16,10,vector_rag,E036,E016,partners_with,partners_with,correct
q_10_16,10,vector_rag_rerank,E036,E016,partners_with,partners_with,correct
q_10_16,10,heuristic_stateful,E036,E016,partners_with,partners_with,correct
q_10_16,10,static_graph,E036,E016,,partners_with,unknown
q_10_16,10,route_fn_only,E036,E016,manages,partners_with,incorrect
q_10_16,10,graph_route_pg,E036,E016,partners_with,partners_with,correct
q_10_16,10,full_brain,E036,E016,partners_with,partners_with,correct
q_10_17,10,oracle,E050,E034,reports_to,reports_to,correct
q_10_17,10,vector_rag,E050,E034,reports_to,reports_to,correct
q_10_17,10,vector_rag_rerank,E050,E034,partners_with,reports_to,stale
q_10_17,10,heuristic_stateful,E050,E034,partners_with,reports_to,stale
q_10_17,10,static_graph,E050,E034,,reports_to,unknown
q_10_17,10,route_fn_only,E050,E034,reports_to,reports_to,correct
q_10_17,10,graph_route_pg,E050,E034,reports_to,reports_to,correct
q_10_17,10,full_brain,E050,E034,reports_to,reports_to,correct
q_10_18,10,oracle,E008,E022,partners_with,partners_with,correct
q_10_18,10,vector_rag,E008,E022,partners_with,partners_with,correct
q_10_18,10,vector_rag_rerank,E008,E022,partners_with,partners_with,correct
q_10_18,10,heuristic_stateful,E008,E022,reports_to,partners_with,stale
q_10_18,10,static_graph,E008,E022,,partners_with,unknown
q_10_18,10,route_fn_only,E008,E022,partners_with,partners_with,correct
q_10_18,10,graph_route_pg,E008,E022,partners_with,partners_with,correct
q_10_18,10,full_brain,E008,E022,partners_with,partners_with,correct
q_10_19,10,oracle,E030,E004,owns,owns,correct
q_10_19,10,vector_rag,E030,E004,owns,owns,correct
q_10_19,10,vector_rag_rerank,E030,E004,owns,owns,correct
q_10_19,10,heuristic_stateful,E030,E004,owns,owns,correct
q_10_19,10,static_graph,E030,E004,,owns,unknown
q_10_19,10,route_fn_only,E030,E004,owns,owns,correct
q_10_19,10,graph_route_pg,E030,E004,owns,owns,correct
q_10_19,10,full_brain,E030,E004,owns,owns,correct
q_11_0,11,oracle,E054,E008,partners_with,partners_with,correct
q_11_0,11,vector_rag,E054,E008,partners_with,partners_with,correct
q_11_0,11,vector_rag_rerank,E054,E008,partners_with,partners_with,correct
q_11_0,11,heuristic_stateful,E054,E008,partners_with,partners_with,correct
q_11_0,11,static_graph,E054,E008,,partners_with,unknown
q_11_0,11,route_fn_only,E054,E008,owns,partners_with,incorrect
q_11_0,11,graph_route_pg,E054,E008,partners_with,partners_with,correct
q_11_0,11,full_brain,E054,E008,partners_with,partners_with,correct
q_11_1,11,oracle,E009,E046,partners_with,partners_with,correct
q_11_1,11,vector_rag,E009,E046,partners_with,partners_with,correct
q_11_1,11,vector_rag_rerank,E009,E046,reports_to,partners_with,stale
q_11_1,11,heuristic_stateful,E009,E046,partners_with,partners_with,correct
q_11_1,11,static_graph,E009,E046,,partners_with,unknown
q_11_1,11,route_fn_only,E009,E046,partners_with,partners_with,correct
q_11_1,11,graph_route_pg,E009,E046,partners_with,partners_with,correct
q_11_1,11,full_brain,E009,E046,partners_with,partners_with,correct
q_11_2,11,oracle,E039,E014,reports_to,reports_to,correct
q_11_2,11,vector_rag,E039,E014,reports_to,reports_to,correct
q_11_2,11,vector_rag_rerank,E039,E014,reports_to,reports_to,correct
q_11_2,11,heuristic_stateful,E039,E014,reports_to,reports_to,correct
q_11_2,11,static_graph,E039,E014,,reports_to,unknown
q_11_2,11,route_fn_only,E039,E014,manages,reports_to,incorrect
q_11_2,11,graph_route_pg,E039,E014,reports_to,reports_to,correct
q_11_2,11,full_brain,E039,E014,reports_to,reports_to,correct
q_11_3,11,oracle,E052,E023,manages,manages,correct
q_11_3,11,vector_rag,E052,E023,manages,manages,correct
q_11_3,11,vector_rag_rerank,E052,E023,manages,manages,correct
q_11_3,11,heuristic_stateful,E052,E023,manages,manages,correct
q_11_3,11,static_graph,E052,E023,,manages,unknown
q_11_3,11,route_fn_only,E052,E023,manages,manages,correct
q_11_3,11,graph_route_pg,E052,E023,manages,manages,correct
q_11_3,11,full_brain,E052,E023,manages,manages,correct
q_11_4,11,oracle,E013,E032,partners_with,partners_with,correct
q_11_4,11,vector_rag,E013,E032,partners_with,partners_with,correct
q_11_4,11,vector_rag_rerank,E013,E032,partners_with,partners_with,correct
q_11_4,11,heuristic_stateful,E013,E032,partners_with,partners_with,correct
q_11_4,11,static_graph,E013,E032,,partners_with,unknown
q_11_4,11,route_fn_only,E013,E032,reports_to,partners_with,incorrect
q_11_4,11,graph_route_pg,E013,E032,partners_with,partners_with,correct
q_11_4,11,full_brain,E013,E032,partners_with,partners_with,correct
q_11_5,11,oracle,E005,E027,owns,owns,correct
q_11_5,11,vector_rag,E005,E027,owns,owns,correct
q_11_5,11,vector_rag_rerank,E005,E027,owns,owns,correct
q_11_5,11,heuristic_stateful,E005,E027,owns,owns,correct
q_11_5,11,static_graph,E005,E027,,owns,unknown
q_11_5,11,route_fn_only,E005,E027,owns,owns,correct
q_11_5,11,graph_route_pg,E005,E027,owns,owns,correct
q_11_5,11,full_brain,E005,E027,owns,owns,correct
q_11_6,11,oracle,E057,E028,manages,manages,correct
q_11_6,11,vector_rag,E057,E028,manages,manages,correct
q_11_6,11,vector_rag_rerank,E057,E028,manages,manages,correct
q_11_6,11,heuristic_stateful,E057,E028,manages,manages,correct
q_11_6,11,static_graph,E057,E028,,manages,unknown
q_11_6,11,route_fn_only,E057,E028,reports_to,manages,incorrect
q_11_6,11,graph_route_pg,E057,E028,manages,manages,correct
q_11_6,11,full_brain,E057,E028,manages,manages,correct
q_11_7,11,oracle,E052,E023,manages,manages,correct
q_11_7,11,vector_rag,E052,E023,manages,manages,correct
q_11_7,11,vector_rag_rerank,E052,E023,manages,manages,correct
q_11_7,11,heuristic_stateful,E052,E023,manages,manages,correct
q_11_7,11,static_graph,E052,E023,,manages,unknown
q_11_7,11,route_fn_only,E052,E023,manages,manages,correct
q_11_7,11,graph_route_pg,E052,E023,manages,manages,correct
q_11_7,11,full_brain,E052,E023,manages,manages,correct
q_11_8,11,oracle,E031,E041,depends_on,depends_on,correct
q_11_8,11,vector_rag,E031,E041,depends_on,depends_on,correct
q_11_8,11,vector_rag_rerank,E031,E041,depends_on,depends_on,correct
q_11_8,11,heuristic_stateful,E031,E041,depends_on,depends_on,correct
q_11_8,11,static_graph,E031,E041,,depends_on,unknown
q_11_8,11,route_fn_only,E031,E041,depends_on,depends_on,correct
q_11_8,11,graph_route_pg,E031,E041,depends_on,depends_on,correct
q_11_8,11,full_brain,E031,E041,depends_on,depends_on,correct
q_11_9,11,oracle,E038,E022,owns,owns,correct
q_11_9,11,vector_rag,E038,E022,reports_to,owns,incorrect
q_11_9,11,vector_rag_rerank,E038,E022,owns,owns,correct
q_11_9,11,heuristic_stateful,E038,E022,owns,owns,correct
q_11_9,11,static_graph,E038,E022,,owns,unknown
q_11_9,11,route_fn_only,E038,E022,partners_with,owns,incorrect
q_11_9,11,graph_route_pg,E038,E022,reports_to,owns,incorrect
q_11_9,11,full_brain,E038,E022,partners_with,owns,incorrect
q_11_10,11,oracle,E006,E015,owns,owns,correct
q_11_10,11,vector_rag,E006,E015,owns,owns,correct
q_11_10,11,vector_rag_rerank,E006,E015,owns,owns,correct
q_11_10,11,heuristic_stateful,E006,E015,owns,owns,correct
q_11_10,11,static_graph,E006,E015,,owns,unknown
q_11_10,11,route_fn_only,E006,E015,depends_on,owns,incorrect
q_11_10,11,graph_route_pg,E006,E015,owns,owns,correct
q_11_10,11,full_brain,E006,E015,owns,owns,correct
q_11_11,11,oracle,E049,E046,manages,manages,correct
q_11_11,11,vector_rag,E049,E046,manages,manages,correct
q_11_11,11,vector_rag_rerank,E049,E046,manages,manages,correct
q_11_11,11,heuristic_stateful,E049,E046,manages,manages,correct
q_11_11,11,static_graph,E049,E046,,manages,unknown
q_11_11,11,route_fn_only,E049,E046,manages,manages,correct
q_11_11,11,graph_route_pg,E049,E046,manages,manages,correct
q_11_11,11,full_brain,E049,E046,manages,manages,correct
q_11_12,11,oracle,E021,E006,partners_with,partners_with,correct
q_11_12,11,vector_rag,E021,E006,partners_with,partners_with,correct
q_11_12,11,vector_rag_rerank,E021,E006,partners_with,partners_with,correct
q_11_12,11,heuristic_stateful,E021,E006,partners_with,partners_with,correct
q_11_12,11,static_graph,E021,E006,,partners_with,unknown
q_11_12,11,route_fn_only,E021,E006,depends_on,partners_with,incorrect
q_11_12,11,graph_route_pg,E021,E006,partners_with,partners_with,correct
q_11_12,11,full_brain,E021,E006,partners_with,partners_with,correct
q_11_13,11,oracle,E009,E046,partners_with,partners_with,correct
q_11_13,11,vector_rag,E009,E046,partners_with,partners_with,correct
q_11_13,11,vector_rag_rerank,E009,E046,reports_to,partners_with,stale
q_11_13,11,heuristic_stateful,E009,E046,partners_with,partners_with,correct
q_11_13,11,static_graph,E009,E046,,partners_with,unknown
q_11_13,11,route_fn_only,E009,E046,partners_with,partners_with,correct
